INFO  - Search here
INFO  - welcome admin
DEBUG  - Debugging Authentication
DEBUG  - Debugging User
2023-02-19 23:17:31,401 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&exintro=&explaintext=&format=json&prop=extracts&titles=Goat HTTP/1.1" 200 None
2023-02-19 23:17:41,254 DEBUG  - #get the keyword and store it in db
2023-02-19 23:17:41,254 DEBUG  - fetch the summary
2023-02-19 23:17:41,261 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:17:43,516 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=America&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:17:43,521 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:17:48,862 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Keyword&srsearch=America HTTP/1.1" 200 193
2023-02-19 23:17:48,871 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:17:51,390 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=United+States&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:17:51,396 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:17:56,370 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=United+States HTTP/1.1" 200 468
2023-02-19 23:17:56,376 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:17:58,613 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=extracts&explaintext=&titles=United+States&exintro=&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:17:58,619 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:18:03,803 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&exintro=&explaintext=&format=json&prop=extracts&titles=United+States HTTP/1.1" 200 None
2023-02-19 23:20:42,906 INFO  - Search here
2023-02-19 23:20:42,908 INFO  - welcome admin
2023-02-19 23:20:42,910 DEBUG  - Debugging Authentication
2023-02-19 23:20:42,910 DEBUG  - Debugging User
2023-02-19 23:20:42,910 DEBUG  - Debugging Admin
2023-02-19 23:21:02,963 INFO  - Search here
2023-02-19 23:21:02,966 INFO  - welcome admin
2023-02-19 23:21:02,967 DEBUG  - Debugging Authentication
2023-02-19 23:21:02,968 DEBUG  - Debugging User
2023-02-19 23:21:02,968 DEBUG  - Debugging Admin
2023-02-19 23:21:14,435 DEBUG  - #get the keyword and store it in db
2023-02-19 23:21:14,435 DEBUG  - fetch the summary
2023-02-19 23:21:14,443 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:21:14,952 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=America&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:21:14,960 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:21:16,181 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Keyword&srsearch=America HTTP/1.1" 200 193
2023-02-19 23:21:16,188 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:21:16,591 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=United+States&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:21:16,595 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:21:17,415 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=United+States HTTP/1.1" 200 468
2023-02-19 23:21:17,423 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:21:17,819 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=extracts&explaintext=&titles=United+States&exintro=&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:21:17,826 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
